,NOM,NOM_ENTIER,WKT,date_constr,date_fin,date_fin_format,date_nom,date_nom_format,date_ordre,id_propre,n_sq_vo,note,source,source_constr,source_constr_ID,source_fin,source_fin_ID,source_nom,source_nom_ID,source_ordre,source_ordre_ID,temp_loc,TYPE
220,ARGOUT,Rue d'Argout,"LINESTRING (2.34333595013726 48.8657869164818,2.34358883130105 48.8659209291161,2.34436446362272 48.8662913521642,2.34443891920675 48.8663223538941)",1200.0,2020,2020/01/01,1867,1867/01/01,1200,750604907,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,RUE
221,PAGEVIN,Rue Pagevin,"LINESTRING (2.34333595013726 48.8657869164818,2.34358883130105 48.8659209291161,2.34436446362272 48.8662913521642,2.34443891920675 48.8663223538941)",1200.0,1300,1300/01/01,1200,1200/01/01,1200,750604907,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,RUE
222,VIEUX AUGUSTINS,Rue des Vieux-Augustins,"LINESTRING (2.34333595013726 48.8657869164818,2.34358883130105 48.8659209291161,2.34436446362272 48.8662913521642,2.34443891920675 48.8663223538941)",1200.0,1867,1867/01/01,1300,1300/01/01,1200,750604907,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,RUE
223,ARGOUT,Rue d'Argout,"LINESTRING (2.34261091579475 48.865406420186,2.34273267278493 48.8654805950609,2.34317346070238 48.8657042555377,2.34333595013726 48.8657869164818)",1200.0,2020,2020/01/01,1867,1867/01/01,1200,750605041,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,,,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,0,RUE
224,PAGEVIN,Rue Pagevin,"LINESTRING (2.34261091579475 48.865406420186,2.34273267278493 48.8654805950609,2.34317346070238 48.8657042555377,2.34333595013726 48.8657869164818)",1200.0,1300,1300/01/01,1200,1200/01/01,1200,750605041,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,2,RUE
225,VIEUX AUGUSTINS,Rue des Vieux-Augustins,"LINESTRING (2.34261091579475 48.865406420186,2.34273267278493 48.8654805950609,2.34317346070238 48.8657042555377,2.34333595013726 48.8657869164818)",1200.0,1867,1867/01/01,1300,1300/01/01,1200,750605041,750005961,"Existe déjà à la fin du XIIIe. Partie sud de la rue Montmartre : nom = rue Pagevin, puis rue des Vieux-Augustin au XIVe, puis rue d'Argout en 1867",POD troncons voies,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,"Dictionnaire historique des rues de Paris, Jacques Hillairet, 8ème édition (1985), cote 703 HILL d 1",ISBN 2-7073-1054-9,1,RUE
226,DAUNOU,Rue Daunou,"LINESTRING (2.33301235901544 48.869003373015,2.33273696998236 48.8690413588029)",1806.0,2020,2020/01/01,1881,1881/01/01,1806,750603791,750005897,"Ouverte en 1806, dénomination en 1881",POD troncons voies,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,0,RUE
227,DAUNOU,Rue Daunou,"LINESTRING (2.33273696998236 48.8690413588029,2.33267724739107 48.86906707621,2.331994397891 48.8693628481877)",1806.0,2020,2020/01/01,1881,1881/01/01,1806,750603769,750005897,"Ouverte en 1806, dénomination en 1881",POD troncons voies,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,http://www.v2asp.paris.fr/commun/v2asp/v2/nomenclature_voies/Voieactu/2588.nom.htm,,0,RUE
228,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.33856356811848 48.8661326149361,2.33794500303917 48.8662754201991)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604776,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, puis en 1798 rue d'Arcole, puis dénomination en 1814",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
229,BEAUJOLAIS,Passage de Beaujolais,"LINESTRING (2.33856356811848 48.8661326149361,2.33794500303917 48.8662754201991)",1784.0,1798,1798/01/01,1784,1784/01/01,1784,750604776,750006029,ancienne rue de Beaujolais,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,2,PASSAGE
230,ARCOLE,Rue d'Arcole,"LINESTRING (2.33856356811848 48.8661326149361,2.33794500303917 48.8662754201991)",1784.0,1814,1814/01/01,1798,1798/01/01,1784,750604776,750006029,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,1,RUE
231,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.33794500303917 48.8662754201991,2.33779342877757 48.8663105023731)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604708,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, dénomination en 1815",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
232,BEAUJOLAIS,Passage de Beaujolais,"LINESTRING (2.33794500303917 48.8662754201991,2.33779342877757 48.8663105023731)",1784.0,1798,1798/01/01,1784,1784/01/01,1784,750604708,750006029,ancienne rue de Beaujolais,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,2,PASSAGE
233,ARCOLE,Rue d'Arcole,"LINESTRING (2.33794500303917 48.8662754201991,2.33779342877757 48.8663105023731)",1784.0,1814,1814/01/01,1798,1798/01/01,1784,750604708,750006029,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,1,RUE
234,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.33779342877757 48.8663105023731,2.3375837858508 48.8663541107316)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604691,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, dénomination en 1816",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
235,BEAUJOLAIS,Passage de Beaujolais,"LINESTRING (2.33779342877757 48.8663105023731,2.3375837858508 48.8663541107316)",1784.0,1798,1798/01/01,1784,1784/01/01,1784,750604691,750006029,ancienne rue de Beaujolais,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,2,PASSAGE
236,ARCOLE,Rue d'Arcole,"LINESTRING (2.33779342877757 48.8663105023731,2.3375837858508 48.8663541107316)",1784.0,1814,1814/01/01,1798,1798/01/01,1784,750604691,750006029,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,1,RUE
237,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.33889492977252 48.8660521134344,2.33856356811848 48.8661326149361)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604811,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, dénomination en 1817",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
238,BEAUJOLAIS,Passage de Beaujolais,"LINESTRING (2.33889492977252 48.8660521134344,2.33856356811848 48.8661326149361)",1784.0,1798,1798/01/01,1784,1784/01/01,1784,750604811,750006029,ancienne rue de Beaujolais,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,2,PASSAGE
239,ARCOLE,Rue d'Arcole,"LINESTRING (2.33889492977252 48.8660521134344,2.33856356811848 48.8661326149361)",1784.0,1814,1814/01/01,1798,1798/01/01,1784,750604811,750006029,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,1,RUE
240,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.3392382856397 48.8659702715583,2.33904745766415 48.8660152400398)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604846,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, dénomination en 1818",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
241,BEAUJOLAIS,Passage de Beaujolais,"LINESTRING (2.3392382856397 48.8659702715583,2.33904745766415 48.8660152400398)",1784.0,1798,1798/01/01,1784,1784/01/01,1784,750604846,750006029,ancienne rue de Beaujolais,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,2,PASSAGE
242,ARCOLE,Rue d'Arcole,"LINESTRING (2.3392382856397 48.8659702715583,2.33904745766415 48.8660152400398)",1784.0,1814,1814/01/01,1798,1798/01/01,1784,750604846,750006029,,POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,1,RUE
243,BEAUJOLAIS,Rue de Beaujolais,"LINESTRING (2.33904745766415 48.8660152400398,2.33889492977252 48.8660521134344)",1784.0,2020,2020/01/01,1814,1814/01/01,1784,750604823,750006029,"Ouverte en 1784, elle s'appelle d'abord passage de Beaujolais, dénomination en 1819",POD troncons voies,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,,,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,https://fr.wikisource.org/wiki/Dictionnaire_administratif_et_historique_des_rues_de_Paris_et_de_ses_monuments/Beaujolais-Palais-Royal_(rue_de),FRBNF32357628,0,RUE
